state_fips_code,end_code,domaincat_desc,watershed_code,short_desc,commodity_desc,load_time,state_alpha,agg_level_desc,county_ansi,prodn_practice_desc,statisticcat_desc,domain_desc,class_desc,source_desc,zip_5,county_code,CV (%),country_code,region_desc,asd_desc,country_name,group_desc,state_name,watershed_desc,reference_period_desc,Value,asd_code,sector_desc,begin_code,location_desc,county_name,state_ansi,year,unit_desc,util_practice_desc,week_ending,congr_district_code,freq_desc
99,12,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,DEC,70.8,,ANIMALS & PRODUCTS,12,US TOTAL,,,1992,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,01,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JAN,76.6,,ANIMALS & PRODUCTS,01,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,02,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,FEB,77,,ANIMALS & PRODUCTS,02,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,03,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAR,78.5,,ANIMALS & PRODUCTS,03,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,04,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,APR,78,,ANIMALS & PRODUCTS,04,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,05,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAY,75.9,,ANIMALS & PRODUCTS,05,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,06,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUN,73.6,,ANIMALS & PRODUCTS,06,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,07,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUL,71.6,,ANIMALS & PRODUCTS,07,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,08,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,AUG,68.8,,ANIMALS & PRODUCTS,08,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,09,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,SEP,68.7,,ANIMALS & PRODUCTS,09,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,10,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,OCT,70.4,,ANIMALS & PRODUCTS,10,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,11,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,NOV,67.9,,ANIMALS & PRODUCTS,11,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,12,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,DEC,67.4,,ANIMALS & PRODUCTS,12,US TOTAL,,,1991,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,01,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JAN,73.6,,ANIMALS & PRODUCTS,01,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,02,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,FEB,74.6,,ANIMALS & PRODUCTS,02,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,03,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAR,74.3,,ANIMALS & PRODUCTS,03,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,04,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,APR,74.7,,ANIMALS & PRODUCTS,04,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,05,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAY,74.6,,ANIMALS & PRODUCTS,05,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,06,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUN,74.2,,ANIMALS & PRODUCTS,06,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,07,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUL,73.6,,ANIMALS & PRODUCTS,07,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,08,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,AUG,76,,ANIMALS & PRODUCTS,08,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,09,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,SEP,75,,ANIMALS & PRODUCTS,09,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,10,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,OCT,75.5,,ANIMALS & PRODUCTS,10,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,11,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,NOV,75.3,,ANIMALS & PRODUCTS,11,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,12,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,DEC,76.1,,ANIMALS & PRODUCTS,12,US TOTAL,,,1990,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,01,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JAN,70.6,,ANIMALS & PRODUCTS,01,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,02,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,FEB,71.6,,ANIMALS & PRODUCTS,02,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,03,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAR,72,,ANIMALS & PRODUCTS,03,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,04,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,APR,70.1,,ANIMALS & PRODUCTS,04,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,05,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAY,68.8,,ANIMALS & PRODUCTS,05,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,06,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUN,67.6,,ANIMALS & PRODUCTS,06,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,07,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUL,68,,ANIMALS & PRODUCTS,07,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,08,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,AUG,69.7,,ANIMALS & PRODUCTS,08,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,09,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,SEP,68.2,,ANIMALS & PRODUCTS,09,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,10,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,OCT,68.7,,ANIMALS & PRODUCTS,10,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,11,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,NOV,69.8,,ANIMALS & PRODUCTS,11,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,12,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,DEC,71,,ANIMALS & PRODUCTS,12,US TOTAL,,,1989,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,01,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JAN,65.4,,ANIMALS & PRODUCTS,01,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,02,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,FEB,67.4,,ANIMALS & PRODUCTS,02,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,03,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAR,68.3,,ANIMALS & PRODUCTS,03,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,04,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,APR,69,,ANIMALS & PRODUCTS,04,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,05,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAY,69.3,,ANIMALS & PRODUCTS,05,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,06,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUN,65,,ANIMALS & PRODUCTS,06,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,07,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUL,63.2,,ANIMALS & PRODUCTS,07,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,08,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,AUG,65.9,,ANIMALS & PRODUCTS,08,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,09,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,SEP,67.2,,ANIMALS & PRODUCTS,09,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,10,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,OCT,67,,ANIMALS & PRODUCTS,10,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,11,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,NOV,66.7,,ANIMALS & PRODUCTS,11,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,12,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,DEC,67.2,,ANIMALS & PRODUCTS,12,US TOTAL,,,1988,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,01,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JAN,56.4,,ANIMALS & PRODUCTS,01,US TOTAL,,,1987,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,02,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,FEB,58.8,,ANIMALS & PRODUCTS,02,US TOTAL,,,1987,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,03,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAR,59.3,,ANIMALS & PRODUCTS,03,US TOTAL,,,1987,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,04,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,APR,62.6,,ANIMALS & PRODUCTS,04,US TOTAL,,,1987,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,05,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,MAY,63,,ANIMALS & PRODUCTS,05,US TOTAL,,,1987,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,06,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUN,62.5,,ANIMALS & PRODUCTS,06,US TOTAL,,,1987,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
99,07,NOT SPECIFIED,00000000,"CATTLE, GE 500 LBS - PRICE RECEIVED, MEASURED IN $ / CWT",CATTLE,2012-01-01 00:00:00.000,US,NATIONAL,,ALL PRODUCTION PRACTICES,PRICE RECEIVED,TOTAL,GE 500 LBS,SURVEY,,,,9000,,,UNITED STATES,LIVESTOCK,US TOTAL,,JUL,61.1,,ANIMALS & PRODUCTS,07,US TOTAL,,,1987,$ / CWT,ALL UTILIZATION PRACTICES,,,MONTHLY
